zip,state,county,city,timezone,coordinates
18091,Pennsylvania,Northampton,Wind Gap,America/New_York,"40.82612, -75.32005"
18218,Pennsylvania,Schuylkill,Coaldale,America/New_York,"40.81973, -75.9161"
18335,Pennsylvania,Monroe,Marshalls Creek,America/New_York,"41.0656, -75.10538"
18340,Pennsylvania,Pike,Millrift,America/New_York,"41.41988, -74.76756"
18452,Pennsylvania,Lackawanna,Peckville,America/New_York,"41.48361, -75.59016"
18518,Pennsylvania,Lackawanna,Old Forge,America/New_York,"41.37501, -75.73959"
18660,Pennsylvania,Luzerne,Wapwallopen,America/New_York,"41.10388, -76.06491"
18704,Pennsylvania,Luzerne,Kingston,America/New_York,"41.27661, -75.89463"
18846,Pennsylvania,Bradford,Sugar Run,America/New_York,"41.60238, -76.241"
19030,Pennsylvania,Bucks,Fairless Hills,America/New_York,"40.18068, -74.83717"
19041,Pennsylvania,Delaware,Haverford,America/New_York,"40.00718, -75.31653"
19054,Pennsylvania,Bucks,Levittown,America/New_York,"40.17083, -74.82041"
19064,Pennsylvania,Delaware,Springfield,America/New_York,"39.9333, -75.34114"
19116,Pennsylvania,Philadelphia,Philadelphia,America/New_York,"40.11679, -75.01276"
19311,Pennsylvania,Chester,Avondale,America/New_York,"39.82265, -75.76893"
19350,Pennsylvania,Chester,Landenberg,America/New_York,"39.76322, -75.7947"
19533,Pennsylvania,Berks,Leesport,America/New_York,"40.42404, -75.98742"
19550,Pennsylvania,Berks,Rehrersburg,America/New_York,"40.45574, -76.2507"
19611,Pennsylvania,Berks,Reading,America/New_York,"40.32476, -75.94098"
19703,Delaware,New Castle,Claymont,America/New_York,"39.80435, -75.45765"
19904,Delaware,Kent,Dover,America/New_York,"39.17023, -75.59493"
19943,Delaware,Kent,Felton,America/New_York,"39.0058, -75.60881"
19952,Delaware,Kent,Harrington,America/New_York,"38.91587, -75.62609"
19966,Delaware,Sussex,Millsboro,America/New_York,"38.58114, -75.28158"
20010,District of Columbia,District of Columbia,Washington,America/New_York,"38.93238, -77.02995"
20011,District of Columbia,District of Columbia,Washington,America/New_York,"38.95241, -77.02278"
20151,Virginia,Fairfax,Chantilly,America/New_York,"38.89574, -77.44484"
20191,Virginia,Fairfax,Reston,America/New_York,"38.93382, -77.35084"
20616,Maryland,Charles,Bryans Road,America/New_York,"38.65412, -77.08845"
20759,Maryland,Howard,Fulton,America/New_York,"39.1548, -76.92854"
20778,Maryland,Anne Arundel,West River,America/New_York,"38.83719, -76.56515"
20815,Maryland,Montgomery,Chevy Chase,America/New_York,"38.98364, -77.07861"
20839,Maryland,Montgomery,Beallsville,America/New_York,"39.18354, -77.42255"
20862,Maryland,Montgomery,Brinklow,America/New_York,"39.18361, -77.01946"
20910,Maryland,Montgomery,Silver Spring,America/New_York,"39.0022, -77.03637"
21132,Maryland,Harford,Pylesville,America/New_York,"39.69604, -76.42926"
21521,Maryland,Allegany,Barton,America/New_York,"39.54602, -79.04045"
21541,Maryland,Garrett,McHenry,America/New_York,"39.55454, -79.36819"
21622,Maryland,Dorchester,Church Creek,America/New_York,"38.40785, -76.17532"
21638,Maryland,Queen Anne's,Grasonville,America/New_York,"38.94479, -76.2027"
21643,Maryland,Dorchester,Hurlock,America/New_York,"38.64781, -75.86998"
21650,Maryland,Kent,Massey,America/New_York,"39.31535, -75.80964"
21668,Maryland,Queen Anne's,Sudlersville,America/New_York,"39.19032, -75.85267"
21678,Maryland,Kent,Worton,America/New_York,"39.30899, -76.09726"
21740,Maryland,Washington,Hagerstown,America/New_York,"39.63401, -77.74244"
21842,Maryland,Worcester,Ocean City,America/New_York,"38.37243, -75.09279"
21912,Maryland,Cecil,Warwick,America/New_York,"39.42065, -75.81637"
21930,Maryland,Cecil,Georgetown,America/New_York,"39.37212, -75.88996"
22033,Virginia,Fairfax,Fairfax,America/New_York,"38.87521, -77.38454"
22102,Virginia,Fairfax,McLean,America/New_York,"38.94813, -77.22788"
22182,Virginia,Fairfax,Vienna,America/New_York,"38.93568, -77.27194"
22488,Virginia,Westmoreland,Kinsale,America/New_York,"38.04632, -76.59111"
22529,Virginia,Westmoreland,Oldhams,America/New_York,"38.00963, -76.68586"
22644,Virginia,Shenandoah,Maurertown,America/New_York,"38.95277, -78.48929"
22726,Virginia,Culpeper,Lignum,America/New_York,"38.40137, -77.82228"
22743,Virginia,Madison,Syria,America/New_York,"38.52137, -78.36909"
22802,Virginia,Harrisonburg,Harrisonburg,America/New_York,"38.49949, -78.86195"
22812,Virginia,Rockingham,Bridgewater,America/New_York,"38.37724, -79.02623"
23065,Virginia,Goochland,Gum Spring,America/New_York,"37.80389, -77.93212"
23083,Virginia,Amelia,Jetersville,America/New_York,"37.31387, -78.121"
23125,Virginia,Mathews,New Point,America/New_York,"37.3385, -76.28285"
23238,Virginia,Henrico,Henrico,America/New_York,"37.59735, -77.64626"
23302,Virginia,Accomack,Assawoman,America/New_York,"37.86357, -75.5171"
23316,Virginia,Northampton,Cheriton,America/New_York,"37.29877, -75.98219"
23357,Virginia,Accomack,Greenbush,America/New_York,"37.75549, -75.67555"
23433,Virginia,Suffolk,Suffolk,America/New_York,"36.90773, -76.49162"
23436,Virginia,Suffolk,Suffolk,America/New_York,"36.89525, -76.50858"
23459,Virginia,Virginia Beach,Virginia Beach,America/New_York,"36.92469, -76.0201"
23874,Virginia,Southampton,Newsoms,America/New_York,"36.60221, -77.08604"
23885,Virginia,Dinwiddie,Sutherland,America/New_York,"37.18641, -77.57841"
23952,Virginia,Lunenburg,Lunenburg,America/New_York,"36.92908, -78.29143"
23963,Virginia,Charlotte,Red House,America/New_York,"37.19454, -78.80214"
24150,Virginia,Giles,Ripplemead,America/New_York,"37.40581, -80.60582"
24250,Virginia,Scott,Fort Blackmore,America/New_York,"36.75664, -82.59741"
24301,Virginia,Pulaski,Pulaski,America/New_York,"37.06048, -80.79978"
24351,Virginia,Carroll,Lambsburg,America/New_York,"36.58079, -80.7659"
24431,Virginia,Augusta,Crimora,America/New_York,"38.16873, -78.84034"
24450,Virginia,Rockbridge,Lexington,America/New_York,"37.78579, -79.52385"
24579,Virginia,Rockbridge,Natural Bridge Station,America/New_York,"37.58705, -79.50457"
24599,Virginia,Buckingham,Wingina,America/New_York,"37.63047, -78.72569"
24620,Virginia,Buchanan,Hurley,America/New_York,"37.42993, -82.01884"
24731,West Virginia,Mercer,Kegley,America/New_York,"37.39797, -81.15108"
24828,West Virginia,McDowell,Davy,America/New_York,"37.48833, -81.6439"
24845,West Virginia,Wyoming,Ikes Fork,America/New_York,"37.52353, -81.80339"
24887,West Virginia,McDowell,Switchback,America/New_York,"37.37458, -81.3998"
25036,West Virginia,Fayette,Cannelton,America/New_York,"38.22049, -81.25406"
25054,West Virginia,Kanawha,Dawes,America/New_York,"38.10831, -81.4916"
25114,West Virginia,Boone,Jeffrey,America/New_York,"37.97915, -81.79921"
25275,West Virginia,Jackson,Sandyville,America/New_York,"38.92153, -81.61078"
25286,West Virginia,Roane,Walton,America/New_York,"38.61521, -81.40795"
25404,West Virginia,Berkeley,Martinsburg,America/New_York,"39.48517, -77.89536"
25565,West Virginia,Lincoln,Spurlockville,America/New_York,"38.10894, -81.96351"
25669,West Virginia,Wayne,Crum,America/New_York,"37.92928, -82.43239"
25845,West Virginia,Wyoming,Glen Fork,America/New_York,"37.69584, -81.52433"
25878,West Virginia,Raleigh,Midway,America/New_York,"37.71836, -81.2314"
25936,West Virginia,Fayette,Thurmond,America/New_York,"37.92488, -81.02809"
26034,West Virginia,Hancock,Chester,America/New_York,"40.59398, -80.55256"
26036,West Virginia,Marshall,Dallas,America/New_York,"39.98484, -80.54475"
26181,West Virginia,Wood,Washington,America/New_York,"39.20644, -81.67222"
26301,West Virginia,Harrison,Clarksburg,America/New_York,"39.28976, -80.37938"
26321,West Virginia,Lewis,Alum Bridge,America/New_York,"39.05152, -80.6827"
26404,West Virginia,Harrison,Meadowbrook,America/New_York,"39.33475, -80.30928"
26436,West Virginia,Doddridge,Smithburg,America/New_York,"39.29643, -80.72352"
26456,West Virginia,Doddridge,West Union,America/New_York,"39.27989, -80.77338"
26802,West Virginia,Pendleton,Brandywine,America/New_York,"38.62752, -79.19655"
26884,West Virginia,Pendleton,Seneca Rocks,America/New_York,"38.85834, -79.39256"
27006,North Carolina,Davie,Advance,America/New_York,"35.94454, -80.43766"
27403,North Carolina,Guilford,Greensboro,America/New_York,"36.0643, -79.82474"
27864,North Carolina,Edgecombe,Pinetops,America/New_York,"35.80833, -77.64947"
27889,North Carolina,Beaufort,Washington,America/New_York,"35.59112, -77.01419"
27958,North Carolina,Currituck,Moyock,America/New_York,"36.48334, -76.14524"
27986,North Carolina,Hertford,Winton,America/New_York,"36.38789, -76.92569"
28007,North Carolina,Anson,Ansonville,America/New_York,"35.10451, -80.10989"
28114,North Carolina,Rutherford,Mooresboro,America/New_York,"35.22947, -81.74926"
28344,North Carolina,Sampson,Godwin,America/New_York,"35.16341, -78.62734"
28533,North Carolina,Craven,Cherry Point,America/New_York,"34.90284, -76.90147"
28589,North Carolina,Carteret,Williston,America/New_York,"34.81049, -76.50511"
28602,North Carolina,Catawba,Hickory,America/New_York,"35.67609, -81.38615"
28613,North Carolina,Catawba,Conover,America/New_York,"35.74082, -81.20915"
28649,North Carolina,Wilkes,McGrady,America/New_York,"36.33683, -81.20101"
28654,North Carolina,Wilkes,Moravian Falls,America/New_York,"36.06185, -81.15149"
28658,North Carolina,Catawba,Newton,America/New_York,"35.63586, -81.24087"
28665,North Carolina,Wilkes,Purlear,America/New_York,"36.20971, -81.37519"
28749,North Carolina,McDowell,Little Switzerland,America/New_York,"35.84058, -82.09877"
28752,North Carolina,McDowell,Marion,America/New_York,"35.71188, -82.03696"
28759,North Carolina,Henderson,Mills River,America/New_York,"35.3818, -82.58513"
28783,North Carolina,Jackson,Tuckasegee,America/New_York,"35.25277, -83.02057"
29051,South Carolina,Sumter,Gable,America/New_York,"33.86445, -80.12761"
29054,South Carolina,Lexington,Gilbert,America/New_York,"33.94214, -81.38044"
29115,South Carolina,Orangeburg,Orangeburg,America/New_York,"33.4777, -80.84883"
29204,South Carolina,Richland,Columbia,America/New_York,"34.02924, -81.00065"
29373,South Carolina,Spartanburg,Pacolet Mills,America/New_York,"34.92236, -81.74637"
29405,South Carolina,Charleston,North Charleston,America/New_York,"32.85397, -79.98183"
29510,South Carolina,Georgetown,Andrews,America/New_York,"33.45796, -79.60342"
29532,South Carolina,Darlington,Darlington,America/New_York,"34.27887, -79.87248"
29544,South Carolina,Horry,Galivants Ferry,America/New_York,"34.00019, -79.21547"
29574,South Carolina,Marion,Mullins,America/New_York,"34.17245, -79.26506"
29654,South Carolina,Anderson,Honea Path,America/New_York,"34.46547, -82.36263"
29704,South Carolina,York,Catawba,America/New_York,"34.82092, -80.91536"
29844,South Carolina,McCormick,Parksville,America/New_York,"33.76826, -82.23213"
29916,South Carolina,Hampton,Early Branch,America/New_York,"32.72295, -80.96338"
29926,South Carolina,Beaufort,Hilton Head Island,America/New_York,"32.22801, -80.75234"
30139,Georgia,Gordon,Fairmount,America/New_York,"34.43329, -84.70868"
30171,Georgia,Bartow,Rydal,America/New_York,"34.34305, -84.72521"
30177,Georgia,Pickens,Tate,America/New_York,"34.41134, -84.37791"
30189,Georgia,Cherokee,Woodstock,America/New_York,"34.1281, -84.5716"
30273,Georgia,Clayton,Rex,America/New_York,"33.58355, -84.27206"
30295,Georgia,Pike,Zebulon,America/New_York,"33.09456, -84.31264"
30448,Georgia,Emanuel,Nunez,America/New_York,"32.4876, -82.36424"
30461,Georgia,Bulloch,Statesboro,America/New_York,"32.50903, -81.72051"
30474,Georgia,Toombs,Vidalia,America/New_York,"32.2384, -82.41731"
30543,Georgia,Hall,Gillsville,America/New_York,"34.2953, -83.65043"
30677,Georgia,Oconee,Watkinsville,America/New_York,"33.79139, -83.38246"
30751,Georgia,Murray,Tennga,America/New_York,"34.98214, -84.73756"
30809,Georgia,Columbia,Evans,America/New_York,"33.55541, -82.16441"
58783,North Dakota,Bottineau,Souris,America/Chicago,"48.89223, -100.75674"
58844,North Dakota,Divide,Fortuna,America/Chicago,"48.88128, -103.74142"
59019,Montana,Stillwater,Columbus,America/Denver,"45.65095, -109.2457"
59022,Montana,Big Horn,Crow Agency,America/Denver,"45.54103, -107.28431"
59069,Montana,Stillwater,Reed Point,America/Denver,"45.71888, -109.60081"
59301,Montana,Custer,Miles City,America/Denver,"46.29014, -105.7613"
59332,Montana,Carter,Hammond,America/Denver,"45.36711, -104.76841"
59477,Montana,Cascade,Simms,America/Denver,"47.45509, -111.91955"
59524,Montana,Phillips,Dodson,America/Denver,"48.23564, -108.31918"
59529,Montana,Blaine,Hogeland,America/Denver,"48.82648, -108.63418"
59643,Montana,Broadwater,Toston,America/Denver,"46.17096, -111.58999"
59733,Montana,Powell,Gold Creek,America/Denver,"46.58869, -112.88581"
59755,Montana,Madison,Virginia City,America/Denver,"45.32848, -111.93792"
59856,Montana,Sanders,Paradise,America/Denver,"47.33704, -114.79019"
59912,Montana,Flathead,Columbia Falls,America/Denver,"48.40467, -114.16435"
60081,Illinois,McHenry,Spring Grove,America/Chicago,"42.45075, -88.22623"
60108,Illinois,DuPage,Bloomingdale,America/Chicago,"41.94927, -88.09168"
60136,Illinois,Kane,Gilberts,America/Chicago,"42.10469, -88.37826"
60187,Illinois,DuPage,Wheaton,America/Chicago,"41.87241, -88.11229"
60444,Illinois,Grundy,Mazon,America/Chicago,"41.24236, -88.40222"
60447,Illinois,Grundy,Minooka,America/Chicago,"41.4882, -88.32419"
60448,Illinois,Will,Mokena,America/Chicago,"41.53771, -87.89376"
60510,Illinois,Kane,Batavia,America/Chicago,"41.84212, -88.30552"
60512,Illinois,Kendall,Bristol,America/Chicago,"41.70162, -88.43968"
60532,Illinois,DuPage,Lisle,America/Chicago,"41.79242, -88.08445"
60555,Illinois,DuPage,Warrenville,America/Chicago,"41.82274, -88.18135"
60586,Illinois,Will,Plainfield,America/Chicago,"41.57046, -88.23342"
60614,Illinois,Cook,Chicago,America/Chicago,"41.92273, -87.65131"
60618,Illinois,Cook,Chicago,America/Chicago,"41.947, -87.70244"
60633,Illinois,Cook,Chicago,America/Chicago,"41.66435, -87.56136"
60642,Illinois,Cook,Chicago,America/Chicago,"41.90161, -87.65803"
60928,Illinois,Iroquois,Crescent City,America/Chicago,"40.74163, -87.84902"
61039,Illinois,Stephenson,German Valley,America/Chicago,"42.20887, -89.46757"
61042,Illinois,Lee,Harmon,America/Chicago,"41.68764, -89.56374"
61059,Illinois,Jo Daviess,Nora,America/Chicago,"42.45315, -89.94015"
61091,Illinois,Ogle,Woosung,America/Chicago,"41.90692, -89.52763"
61259,Illinois,Rock Island,Illinois City,America/Chicago,"41.38819, -90.93153"
61282,Illinois,Rock Island,Silvis,America/Chicago,"41.4956, -90.413"
61325,Illinois,LaSalle,Grand Ridge,America/Chicago,"41.23694, -88.8064"
61329,Illinois,Bureau,Ladd,America/Chicago,"41.38049, -89.19878"
61460,Illinois,Henderson,Media,America/Chicago,"40.71663, -90.82915"
61469,Illinois,Henderson,Oquawka,America/Chicago,"40.96402, -90.90617"
61477,Illinois,Fulton,Smithfield,America/Chicago,"40.49607, -90.31545"
61724,Illinois,McLean,Bellflower,America/Chicago,"40.33086, -88.52705"
61736,Illinois,McLean,Downs,America/Chicago,"40.4021, -88.83864"
61764,Illinois,Livingston,Pontiac,America/Chicago,"40.88227, -88.62817"
61851,Illinois,Champaign,Ivesdale,America/Chicago,"39.96081, -88.43474"
62223,Illinois,St. Clair,Belleville,America/Chicago,"38.53613, -90.05981"
62253,Illinois,Bond,Keyesport,America/Chicago,"38.77688, -89.29755"
62255,Illinois,St. Clair,Lenzburg,America/Chicago,"38.31168, -89.7819"
62262,Illinois,Bond,Mulberry Grove,America/Chicago,"38.94143, -89.27192"
62341,Illinois,Hancock,Hamilton,America/Chicago,"40.42574, -91.3028"
62343,Illinois,Pike,Hull,America/Chicago,"39.70301, -91.24229"
62422,Illinois,Shelby,Cowden,America/Chicago,"39.23883, -88.88323"
62431,Illinois,Shelby,Herrick,America/Chicago,"39.22885, -88.99106"
62438,Illinois,Shelby,Lakewood,America/Chicago,"39.32114, -88.86922"
62454,Illinois,Crawford,Robinson,America/Chicago,"38.99864, -87.75803"
62532,Illinois,Macon,Elwin,America/Chicago,"39.76335, -88.98924"
62556,Illinois,Christian,Palmer,America/Chicago,"39.46992, -89.37329"
62571,Illinois,Shelby,Tower Hill,America/Chicago,"39.38067, -88.96114"
62958,Illinois,Jackson,Makanda,America/Chicago,"37.59975, -89.16582"
62988,Illinois,Alexander,Tamms,America/Chicago,"37.24392, -89.29752"
63015,Missouri,Franklin,Catawissa,America/Chicago,"38.40367, -90.75352"
63069,Missouri,Franklin,Pacific,America/Chicago,"38.48979, -90.7304"
63101,Missouri,St. Louis,Saint Louis,America/Chicago,"38.63153, -90.19255"
63432,Missouri,Scotland,Arbela,America/Chicago,"40.50059, -91.99888"
63530,Missouri,Macon,Atlanta,America/Chicago,"39.90545, -92.45446"
63624,Missouri,St. Francois,Bismarck,America/Chicago,"37.75239, -90.64097"
63648,Missouri,Washington,Irondale,America/Chicago,"37.82143, -90.6949"
63665,Missouri,Reynolds,Redford,America/Chicago,"37.30804, -90.84559"
63673,Missouri,Ste. Genevieve,Saint Mary,America/Chicago,"37.84217, -89.99082"
63743,Missouri,Cape Girardeau,Daisy,America/Chicago,"37.51737, -89.82544"
63755,Missouri,Cape Girardeau,Jackson,America/Chicago,"37.44246, -89.63964"
63781,Missouri,Bollinger,Sedgewickville,America/Chicago,"37.53858, -89.92908"
63940,Missouri,Butler,Fisk,America/Chicago,"36.77101, -90.2276"
64040,Missouri,Johnson,Holden,America/Chicago,"38.72149, -93.98638"
64092,Missouri,Platte,Waldron,America/Chicago,"39.21992, -94.80207"
64114,Missouri,Jackson,Kansas City,America/Chicago,"38.95797, -94.59722"
64153,Missouri,Platte,Kansas City,America/Chicago,"39.2805, -94.73228"
64166,Missouri,Clay,Kansas City,America/Chicago,"39.32207, -94.52303"
64637,Missouri,Caldwell,Cowgill,America/Chicago,"39.5617, -93.91593"
64639,Missouri,Carroll,De Witt,America/Chicago,"39.39201, -93.22301"
64683,Missouri,Grundy,Trenton,America/Chicago,"40.07736, -93.60167"
64745,Missouri,Bates,Foster,America/Chicago,"38.16687, -94.49647"
64756,Missouri,Cedar,Jerico Springs,America/Chicago,"37.61824, -94.01481"
64854,Missouri,McDonald,Noel,America/Chicago,"36.54356, -94.45029"
65014,Missouri,Gasconade,Bland,America/Chicago,"38.31338, -91.62565"
65062,Missouri,Gasconade,Mount Sterling,America/Chicago,"38.49554, -91.65139"
65076,Missouri,Cole,Saint Thomas,America/Chicago,"38.37131, -92.19443"
65202,Missouri,Boone,Columbia,America/Chicago,"39.02051, -92.29823"
65265,Missouri,Audrain,Mexico,America/Chicago,"39.20145, -91.88456"
65280,Missouri,Audrain,Rush Hill,America/Chicago,"39.23904, -91.73768"
65340,Missouri,Saline,Marshall,America/Chicago,"39.09557, -93.17882"
65456,Missouri,Crawford,Davisville,America/Chicago,"37.78121, -91.1981"
65483,Missouri,Texas,Houston,America/Chicago,"37.30185, -91.95091"
65637,Missouri,Ozark,Dora,America/Chicago,"36.76393, -92.20357"
65654,Missouri,Lawrence,Freistatt,America/Chicago,"37.02291, -93.90585"
65663,Missouri,Polk,Half Way,America/Chicago,"37.62119, -93.24482"
65728,Missouri,Stone,Ponce De Leon,America/Chicago,"36.87139, -93.34556"
